,0
13753,8
13754,14
13755,21
13756,8
13757,40
13758,29
13759,15
13760,34
13761,-10
13762,-10
13763,50
13764,41
13765,3
13766,18
13767,31
13768,-10
13769,57
13770,9
13771,4
13772,38
13773,5
13774,25
13775,-29
13776,37
13777,56
13778,7
13779,21
13780,9
13781,13
13782,9
13783,26
13784,43
13785,9
13786,32
13787,31
13788,14
13789,12
13790,43
13791,4
13792,3
13793,11
13794,8
13795,15
13796,34
13797,19
13798,22
13799,46
13800,-10
13801,17
13802,20
13803,-10
13804,-10
13805,3
13806,2
13807,26
13808,22
13809,5
13810,29
13811,43
13812,21
13813,4
13814,27
13815,-83
13816,11
13817,13
13818,6
13819,13
13820,10
13821,17
13822,38
13823,24
13824,36
13825,19
13826,6
13827,-10
13828,15
13829,6
13830,27
13831,2
13832,21
13833,-10
13834,3
13835,46
13836,26
13837,38
13838,43
13839,26
13840,17
13841,7
13842,28
13843,-85
13844,18
13845,46
13846,39
13847,20
13848,10
13849,38
13850,35
13851,22
13852,16
13853,10
13854,-10
13855,20
13856,4
13857,15
13858,-10
13859,36
13860,28
13861,-10
13862,32
13863,40
13864,40
13865,52
13866,9
13867,20
13868,24
13869,4
13870,38
13871,-10
13872,19
13873,8
13874,4
13875,43
13876,5
13877,7
13878,30
13879,15
13880,-10
13881,10
13882,12
13883,37
13884,41
13885,20
13886,-85
13887,25
13888,45
13889,29
13890,25
13891,11
13892,30
13893,16
13894,45
13895,28
13896,36
13897,21
13898,7
13899,5
13900,33
13901,11
13902,14
13903,2
13904,21
13905,-250
13906,16
13907,50
13908,-10
13909,-10
13910,24
13911,33
13912,3
13913,4
13914,38
13915,30
13916,28
13917,14
13918,10
13919,7
13920,33
13921,14
13922,9
13923,4
13924,39
13925,0
13926,12
13927,41
13928,3
13929,-10
13930,3
13931,31
13932,41
13933,40
13934,-10
13935,13
13936,8
13937,20
13938,-10
13939,41
13940,43
13941,15
13942,35
13943,11
13944,91
13945,-10
13946,7
13947,45
13948,26
13949,23
13950,41
13951,16
13952,20
13953,29
13954,10
13955,-10
13956,40
13957,8
13958,25
13959,43
13960,44
13961,24
13962,24
13963,-10
13964,-10
13965,-10
13966,23
13967,4
13968,13
13969,16
13970,-10
13971,28
13972,33
13973,20
13974,20
13975,29
13976,28
13977,21
13978,13
13979,1
13980,40
13981,-10
13982,3
13983,17
13984,50
13985,16
13986,19
13987,-10
13988,15
13989,38
13990,40
13991,10
13992,0
13993,1
13994,-10
13995,46
13996,7
13997,6
13998,29
13999,49
14000,37
14001,27
14002,9
14003,9
14004,24
14005,16
14006,0
14007,32
14008,25
14009,28
14010,34
14011,3
14012,18
14013,23
14014,2
14015,-10
14016,42
14017,26
14018,31
14019,24
14020,21
14021,-10
14022,10
14023,4
14024,-254
14025,31
14026,11
14027,39
14028,17
14029,13
14030,39
14031,4
14032,0
14033,45
14034,13
14035,36
14036,26
14037,20
14038,21
14039,13
14040,-10
14041,-10
14042,27
14043,34
14044,7
14045,39
14046,7
14047,15
14048,61
14049,9
14050,-71
14051,22
14052,28
14053,11
14054,8
14055,38
14056,1
14057,15
14058,20
14059,39
14060,21
14061,31
14062,38
14063,5
14064,17
14065,3
14066,31
14067,19
14068,75
14069,37
14070,27
14071,33
14072,71
14073,7
14074,27
14075,4
14076,13
14077,-10
14078,23
14079,31
14080,32
14081,28
14082,3
14083,26
14084,19
14085,23
14086,-10
14087,38
14088,3
14089,46
14090,29
14091,7
14092,100
14093,28
14094,13
14095,42
14096,10
14097,19
14098,42
14099,59
14100,57
14101,37
14102,43
14103,26
14104,0
14105,41
14106,-10
14107,33
14108,42
14109,10
14110,12
14111,6
14112,24
14113,37
14114,45
14115,29
14116,12
14117,34
14118,8
14119,14
14120,-75
14121,9
14122,34
14123,21
14124,27
14125,13
14126,3
14127,-10
14128,32
14129,49
14130,100
14131,15
14132,36
14133,-89
14134,49
14135,14
14136,12
14137,47
14138,-10
14139,17
14140,-10
14141,25
14142,6
14143,29
14144,9
14145,43
14146,-10
14147,15
14148,2
14149,2
14150,40
14151,10
14152,33
14153,42
14154,-10
14155,38
14156,43
14157,47
14158,22
14159,11
14160,4
14161,30
14162,4
14163,0
14164,12
14165,5
14166,33
14167,9
14168,18
14169,40
14170,7
14171,-93
14172,57
14173,38
14174,-10
14175,7
14176,1
14177,-10
14178,-10
14179,9
14180,-10
14181,44
14182,11
14183,32
14184,29
14185,31
14186,31
14187,0
14188,49
14189,23
14190,16
14191,4
14192,-10
14193,1
14194,23
14195,0
14196,34
14197,8
14198,1
14199,11
14200,-10
14201,2
14202,25
14203,76
14204,9
14205,21
14206,7
14207,43
14208,29
14209,24
14210,31
14211,2
14212,-10
14213,48
14214,-10
14215,6
14216,15
14217,37
14218,17
14219,1
14220,-10
14221,36
14222,25
14223,9
14224,3
14225,47
14226,40
14227,21
14228,36
14229,22
14230,29
14231,-10
14232,9
14233,-10
14234,41
14235,-10
14236,52
14237,37
14238,33
14239,7
14240,34
14241,15
14242,35
14243,4
14244,-10
14245,3
14246,-10
14247,32
14248,-10
14249,15
14250,69
14251,17
14252,47
14253,19
14254,19
14255,7
14256,25
14257,20
14258,4
14259,34
14260,33
14261,2
14262,8
14263,47
14264,-10
14265,9
14266,41
14267,-10
14268,-10
14269,0
14270,45
14271,19
14272,16
14273,42
14274,12
14275,4
14276,33
14277,39
14278,1
14279,43
14280,-89
14281,44
14282,15
14283,3
14284,34
14285,33
14286,0
14287,46
14288,25
14289,-10
14290,1
14291,17
14292,41
14293,46
14294,-10
14295,3
14296,-10
14297,14
14298,18
14299,-10
14300,19
14301,27
14302,41
14303,36
14304,15
14305,18
14306,23
14307,46
14308,100
14309,23
14310,22
14311,45
14312,24
14313,3
14314,25
14315,37
14316,0
14317,13
14318,35
14319,22
14320,21
14321,9
14322,19
14323,16
14324,57
14325,35
14326,31
14327,12
14328,37
14329,24
14330,-2
14331,1
14332,13
14333,33
14334,8
14335,29
14336,9
14337,29
14338,11
14339,13
14340,15
14341,42
14342,13
14343,10
14344,12
14345,4
14346,32
14347,-10
14348,38
14349,14
14350,46
14351,-10
14352,76
14353,18
14354,15
14355,12
14356,14
14357,0
14358,16
14359,48
14360,17
14361,13
14362,-37
14363,24
14364,7
14365,15
14366,-10
14367,9
14368,37
14369,7
14370,16
14371,13
14372,44
14373,32
14374,39
14375,29
14376,12
14377,22
14378,55
14379,13
14380,50
14381,5
14382,13
14383,-10
14384,20
14385,35
14386,1
14387,47
14388,31
14389,69
14390,25
14391,8
14392,27
14393,59
14394,1
14395,42
14396,19
14397,43
14398,52
14399,35
14400,51
14401,5
14402,34
14403,-2
14404,28
14405,24
14406,35
14407,10
14408,46
14409,6
14410,9
14411,-10
14412,33
14413,6
14414,35
14415,54
14416,31
14417,7
14418,2
14419,42
14420,32
14421,4
14422,-10
14423,4
14424,10
14425,-10
14426,12
14427,17
14428,28
14429,45
14430,100
14431,19
14432,0
14433,26
14434,19
14435,-10
14436,-10
14437,31
14438,28
14439,19
14440,10
14441,30
14442,20
14443,1
14444,31
14445,40
14446,31
14447,40
14448,-10
14449,23
14450,29
14451,25
14452,19
14453,10
14454,16
14455,19
14456,21
14457,18
14458,44
14459,-10
14460,4
14461,3
14462,7
14463,15
14464,15
14465,63
14466,23
14467,45
14468,17
14469,54
14470,24
14471,22
14472,3
14473,13
14474,28
14475,16
14476,11
14477,14
14478,31
14479,12
14480,-10
14481,7
14482,23
14483,14
14484,3
14485,45
14486,1
14487,42
14488,-10
14489,33
14490,15
14491,41
14492,44
14493,81
14494,9
14495,23
14496,41
14497,17
14498,8
14499,18
14500,3
14501,17
14502,100
14503,30
14504,23
14505,14
14506,42
14507,9
14508,10
14509,44
14510,10
14511,35
14512,29
14513,42
14514,39
14515,21
14516,9
14517,35
14518,31
14519,4
14520,85
14521,33
14522,17
14523,-2
14524,19
14525,2
14526,15
14527,9
14528,15
14529,29
14530,17
14531,9
14532,4
14533,37
14534,39
14535,56
14536,30
14537,100
14538,19
14539,-10
14540,8
14541,-10
14542,14
14543,22
14544,34
14545,25
14546,39
14547,20
14548,-10
14549,95
14550,51
14551,13
14552,11
14553,43
14554,30
14555,21
14556,25
14557,39
14558,38
14559,20
14560,33
14561,5
14562,-10
14563,19
14564,13
14565,1
14566,63
14567,-10
14568,17
14569,24
14570,-10
14571,24
14572,31
14573,9
14574,2
14575,23
14576,28
14577,27
14578,1
14579,32
14580,12
14581,29
14582,28
14583,4
14584,100
14585,4
14586,24
14587,43
14588,5
14589,1
14590,28
14591,5
14592,18
14593,25
14594,41
14595,-10
14596,31
14597,1
14598,-10
14599,30
14600,21
14601,-99
14602,28
14603,38
14604,31
14605,35
14606,15
14607,4
14608,23
14609,29
14610,37
14611,16
14612,30
14613,54
14614,40
14615,21
14616,6
14617,18
14618,-10
14619,63
14620,36
14621,10
14622,35
14623,30
14624,44
14625,7
14626,42
14627,36
14628,7
14629,13
14630,8
14631,27
14632,12
14633,14
14634,45
14635,3
14636,4
14637,19
14638,47
14639,34
14640,0
14641,18
14642,27
14643,26
14644,-10
14645,2
14646,36
14647,-10
14648,37
14649,5
14650,1
14651,52
14652,46
14653,36
14654,26
14655,-10
14656,21
14657,13
14658,28
14659,8
14660,5
14661,8
14662,41
14663,24
14664,1
14665,18
14666,29
14667,11
14668,15
14669,30
14670,16
14671,40
14672,1
14673,17
14674,0
14675,12
14676,26
14677,-10
14678,6
14679,22
14680,-10
14681,25
14682,17
14683,-280
14684,9
14685,24
14686,-10
14687,34
14688,36
14689,48
14690,34
14691,6
14692,5
14693,43
14694,40
14695,33
14696,22
14697,34
14698,33
14699,19
14700,-284
14701,36
14702,1
14703,44
14704,20
14705,20
14706,49
14707,42
14708,8
14709,35
14710,13
14711,2
14712,10
14713,18
14714,0
14715,38
14716,8
14717,27
14718,36
14719,36
14720,17
14721,23
14722,40
14723,28
14724,11
14725,100
14726,10
14727,3
14728,43
14729,42
14730,5
14731,2
14732,14
14733,2
14734,40
14735,20
14736,4
14737,4
14738,20
14739,-10
14740,41
14741,-10
14742,30
14743,26
14744,15
14745,31
14746,0
14747,24
14748,37
14749,30
14750,5
14751,21
14752,33
14753,73
14754,44
14755,3
14756,38
14757,33
14758,10
14759,15
14760,53
14761,39
14762,31
14763,5
14764,40
14765,-10
14766,-10
14767,8
14768,23
14769,-10
14770,16
14771,31
14772,43
14773,5
14774,7
14775,36
14776,2
14777,19
14778,-10
14779,2
14780,31
14781,13
14782,19
14783,33
14784,27
14785,10
14786,49
14787,31
14788,19
14789,9
14790,13
14791,29
14792,11
14793,91
14794,3
14795,4
14796,13
14797,2
14798,29
14799,35
14800,-10
14801,-93
14802,63
14803,12
14804,29
14805,18
14806,37
14807,7
14808,32
14809,46
14810,-10
14811,18
14812,19
14813,40
14814,-10
14815,23
14816,18
14817,35
14818,-10
14819,9
14820,1
14821,14
14822,12
14823,50
14824,38
14825,28
14826,2
14827,48
14828,41
14829,37
14830,3
14831,100
14832,30
14833,8
14834,32
14835,2
14836,46
14837,17
14838,23
14839,34
14840,38
14841,15
14842,18
14843,31
14844,32
14845,38
14846,1
14847,36
14848,42
14849,10
14850,24
14851,18
14852,18
14853,-10
14854,13
14855,23
14856,41
14857,27
14858,24
14859,38
14860,27
14861,6
14862,2
14863,12
14864,40
14865,27
14866,24
14867,28
14868,8
14869,29
14870,14
14871,2
14872,32
14873,24
14874,27
14875,17
14876,34
14877,23
14878,21
14879,10
14880,-10
14881,23
14882,-10
14883,51
14884,20
14885,86
14886,45
14887,-10
14888,4
14889,2
14890,35
14891,35
14892,-10
14893,35
14894,32
14895,44
14896,10
14897,32
14898,40
14899,36
14900,22
14901,13
14902,15
14903,48
14904,40
14905,-10
14906,51
14907,17
14908,13
14909,2
14910,7
14911,-95
14912,23
14913,61
14914,29
14915,17
14916,26
14917,15
14918,36
14919,-10
14920,-10
14921,20
14922,9
14923,4
14924,-10
14925,5
14926,8
14927,14
14928,21
14929,31
14930,27
14931,43
14932,23
14933,21
14934,23
14935,-10
14936,35
14937,6
14938,50
14939,100
14940,2
14941,35
14942,24
14943,11
14944,-83
14945,72
14946,15
14947,37
14948,10
14949,-10
14950,0
14951,31
14952,2
14953,10
14954,-10
14955,15
14956,-85
14957,42
14958,16
14959,44
14960,0
14961,1
14962,15
14963,45
14964,20
14965,42
14966,36
14967,19
14968,26
14969,28
14970,31
14971,25
14972,33
14973,10
14974,30
14975,51
14976,32
14977,0
14978,25
14979,41
14980,11
14981,40
14982,0
14983,14
14984,-10
14985,30
14986,16
14987,31
14988,33
14989,11
14990,11
14991,-10
14992,14
14993,20
14994,35
14995,12
14996,0
14997,21
14998,48
14999,41
15000,-10
15001,9
15002,34
15003,39
15004,31
15005,26
15006,41
15007,36
15008,41
15009,26
15010,17
15011,5
15012,35
15013,19
15014,21
15015,100
15016,6
15017,-10
15018,19
15019,61
15020,12
15021,2
15022,-10
15023,40
15024,34
15025,6
15026,34
15027,32
15028,62
15029,24
15030,0
15031,23
15032,35
15033,31
15034,41
15035,22
15036,42
15037,31
15038,7
15039,3
15040,13
15041,25
15042,13
15043,17
15044,45
15045,46
15046,33
15047,21
15048,5
15049,57
15050,29
15051,49
15052,40
15053,50
15054,15
15055,0
15056,18
15057,0
15058,15
15059,17
15060,11
15061,45
15062,20
15063,9
15064,-26
15065,36
15066,41
15067,21
15068,40
15069,41
15070,42
15071,36
15072,50
15073,6
15074,7
15075,59
15076,6
15077,39
15078,13
15079,18
15080,22
15081,39
15082,30
15083,35
15084,4
15085,16
15086,8
15087,6
15088,62
15089,30
15090,41
15091,28
15092,14
15093,55
15094,36
15095,100
15096,18
15097,15
15098,21
15099,28
15100,-101
15101,48
15102,45
15103,-10
15104,14
15105,4
15106,33
15107,16
15108,23
15109,37
15110,7
15111,20
15112,-10
15113,-10
15114,37
15115,49
15116,30
15117,24
15118,19
15119,15
15120,40
15121,7
15122,-10
15123,19
15124,2
15125,35
15126,-10
15127,37
15128,33
15129,30
15130,17
15131,22
15132,27
15133,20
15134,20
15135,-10
15136,22
15137,48
15138,28
15139,45
15140,-14
15141,23
15142,19
15143,31
15144,3
15145,24
15146,0
15147,34
15148,13
15149,29
15150,15
15151,46
15152,40
15153,-10
15154,12
15155,29
15156,6
15157,36
15158,29
15159,34
15160,35
15161,44
15162,31
15163,2
15164,4
15165,35
15166,6
15167,15
15168,75
15169,3
15170,45
15171,40
15172,23
15173,24
15174,19
15175,6
15176,15
15177,29
15178,9
15179,14
15180,33
15181,20
15182,-10
15183,20
15184,31
15185,30
15186,33
15187,4
15188,6
15189,7
15190,-10
15191,16
15192,36
15193,4
15194,48
15195,47
15196,38
15197,20
15198,9
15199,-7
15200,49
15201,44
15202,34
15203,9
15204,4
15205,5
15206,45
15207,25
15208,36
15209,45
15210,0
15211,33
15212,-10
15213,9
15214,25
15215,32
15216,27
15217,-10
15218,14
15219,46
15220,41
15221,10
15222,-10
15223,12
15224,20
15225,37
15226,34
15227,7
15228,-10
15229,22
15230,33
15231,35
15232,46
15233,16
15234,24
15235,32
15236,45
15237,14
15238,24
15239,1
15240,47
15241,64
15242,32
15243,29
15244,10
15245,25
15246,7
15247,46
15248,39
15249,26
15250,40
15251,-10
15252,11
15253,-10
15254,-10
15255,4
15256,41
15257,36
15258,2
15259,21
15260,24
15261,25
15262,23
15263,31
15264,32
15265,47
15266,0
15267,35
15268,57
15269,39
15270,73
15271,3
15272,25
15273,100
15274,72
15275,1
15276,35
15277,-10
15278,20
15279,1
15280,22
15281,16
15282,35
15283,8
15284,11
15285,28
15286,15
15287,-10
15288,2
15289,31
15290,31
15291,100
15292,3
15293,0
15294,42
15295,0
15296,32
15297,35
15298,43
15299,100
15300,9
15301,-10
15302,18
15303,23
15304,15
15305,36
15306,30
15307,25
15308,24
15309,14
15310,17
15311,-10
15312,-10
15313,35
15314,38
15315,45
15316,43
15317,1
15318,2
15319,34
15320,32
15321,20
15322,20
15323,18
15324,48
15325,-10
15326,27
15327,5
15328,42
15329,39
15330,26
15331,28
15332,10
15333,14
15334,16
15335,25
15336,11
15337,13
15338,-10
15339,24
15340,12
15341,32
15342,40
15343,11
15344,6
15345,5
15346,32
15347,24
15348,34
15349,-10
15350,36
15351,44
15352,-99
15353,28
15354,12
15355,32
15356,47
15357,14
15358,43
15359,4
15360,14
15361,51
15362,-10
15363,31
15364,30
15365,12
15366,16
15367,100
15368,28
15369,9
15370,35
15371,26
15372,-10
15373,12
15374,22
15375,22
15376,13
15377,6
15378,27
15379,21
15380,46
15381,13
15382,22
15383,33
15384,46
15385,26
15386,39
15387,100
15388,27
15389,52
15390,18
15391,15
15392,5
15393,26
15394,36
15395,43
15396,44
15397,34
15398,-10
15399,49
15400,-10
15401,7
15402,-103
15403,39
15404,37
15405,11
15406,-10
15407,27
15408,11
15409,5
15410,74
15411,36
15412,0
15413,10
15414,21
15415,18
15416,27
15417,34
15418,28
15419,54
15420,38
15421,51
15422,12
15423,17
15424,-10
15425,45
15426,3
15427,28
15428,33
15429,15
15430,-107
15431,4
15432,43
15433,39
15434,1
15435,7
15436,44
15437,32
15438,48
15439,29
15440,31
15441,36
15442,-109
15443,33
15444,24
15445,3
15446,14
15447,21
15448,22
15449,24
15450,20
15451,11
15452,19
15453,-10
15454,30
15455,34
15456,5
15457,15
15458,7
15459,14
15460,75
15461,45
15462,27
15463,14
15464,35
15465,16
15466,31
15467,27
15468,25
15469,20
15470,35
15471,2
15472,-101
15473,36
15474,40
15475,34
15476,-10
15477,20
15478,17
15479,9
15480,2
15481,21
15482,19
15483,6
15484,25
15485,34
15486,29
15487,100
15488,28
15489,7
15490,-10
15491,21
15492,100
15493,100
15494,21
15495,10
15496,15
15497,17
15498,1
15499,27
15500,31
15501,17
15502,2
15503,32
15504,-10
15505,33
15506,-10
15507,0
15508,27
15509,9
15510,34
15511,100
15512,27
15513,22
15514,20
15515,10
15516,14
15517,-10
15518,15
15519,3
15520,16
15521,11
15522,2
15523,45
15524,35
15525,26
15526,29
15527,5
15528,31
15529,41
15530,16
15531,32
15532,3
15533,-10
15534,22
15535,-10
15536,30
15537,31
15538,1
15539,19
15540,14
15541,0
15542,43
15543,23
15544,32
15545,45
15546,-10
15547,46
15548,41
15549,42
15550,22
15551,18
15552,30
15553,18
15554,-3
15555,14
15556,25
15557,28
15558,21
15559,47
15560,47
15561,-10
15562,11
15563,32
15564,33
15565,81
15566,48
15567,5
15568,22
15569,10
15570,34
15571,31
15572,32
15573,6
15574,-1
15575,21
15576,57
15577,-31
15578,-10
15579,27
15580,17
15581,28
15582,23
15583,35
15584,14
15585,25
15586,70
15587,28
15588,0
15589,26
15590,28
15591,2
15592,42
15593,2
15594,18
15595,37
15596,100
15597,3
15598,42
15599,15
15600,20
15601,16
15602,29
15603,42
15604,5
15605,12
15606,10
15607,38
15608,17
15609,19
15610,13
15611,-10
15612,12
15613,-10
15614,42
15615,11
15616,43
15617,40
15618,22
15619,42
15620,46
15621,5
15622,9
15623,49
15624,43
15625,-10
15626,31
15627,3
15628,-10
15629,48
15630,8
15631,26
15632,31
15633,7
15634,4
15635,31
15636,38
15637,13
15638,28
15639,46
15640,15
15641,100
15642,23
15643,37
15644,28
15645,-10
15646,35
15647,17
15648,36
15649,31
15650,27
15651,44
15652,37
15653,9
15654,13
15655,100
15656,31
15657,34
15658,20
15659,22
15660,25
15661,100
15662,43
15663,100
15664,11
15665,46
15666,23
15667,-7
15668,33
15669,34
15670,-2
15671,12
15672,39
15673,29
15674,53
15675,31
15676,41
15677,12
15678,35
15679,0
15680,21
15681,19
15682,42
15683,30
15684,30
15685,48
15686,71
15687,31
15688,35
15689,34
15690,26
15691,-10
15692,30
15693,3
15694,23
15695,23
15696,16
15697,5
15698,6
15699,20
15700,37
15701,-10
15702,5
15703,45
15704,45
15705,18
15706,2
15707,16
15708,-10
15709,32
15710,47
15711,12
15712,11
15713,52
15714,18
15715,30
15716,26
15717,25
15718,10
15719,39
15720,35
15721,18
15722,32
15723,21
15724,5
15725,37
15726,33
15727,7
15728,27
15729,38
15730,22
15731,10
15732,25
15733,39
15734,11
15735,1
15736,37
15737,36
15738,23
15739,25
15740,48
15741,28
15742,16
15743,18
15744,32
15745,41
15746,34
15747,19
15748,6
15749,10
15750,14
15751,17
15752,23
15753,12
15754,40
15755,8
15756,13
15757,14
15758,28
15759,-10
15760,0
15761,10
15762,27
15763,8
15764,27
15765,9
15766,16
15767,39
15768,35
15769,42
15770,1
15771,11
15772,8
15773,21
15774,23
15775,24
15776,12
15777,15
15778,4
15779,20
15780,45
15781,21
15782,40
15783,31
15784,27
15785,35
15786,27
15787,5
15788,30
15789,3
15790,-1
15791,17
15792,44
15793,25
15794,14
15795,11
15796,28
15797,45
15798,3
15799,36
15800,13
15801,4
15802,13
15803,27
15804,-4
15805,0
15806,45
15807,43
15808,48
15809,34
15810,27
15811,55
15812,29
15813,100
15814,15
15815,50
15816,7
15817,25
15818,6
15819,5
15820,24
15821,23
15822,33
15823,22
15824,7
15825,36
15826,13
15827,-10
15828,-10
15829,-10
15830,-10
15831,16
15832,49
15833,-2
15834,34
15835,5
15836,8
15837,34
15838,22
15839,4
15840,10
15841,60
15842,6
15843,-21
15844,31
15845,34
15846,1
15847,12
15848,10
15849,0
15850,44
15851,24
15852,16
15853,8
15854,29
15855,39
15856,27
15857,41
15858,15
15859,13
15860,43
15861,15
15862,6
15863,4
15864,100
15865,30
15866,15
15867,4
15868,2
15869,1
15870,47
15871,39
15872,5
15873,37
15874,43
15875,28
15876,14
15877,9
15878,13
15879,43
15880,25
15881,22
15882,33
15883,31
15884,100
15885,44
15886,68
15887,30
15888,-117
15889,47
15890,39
15891,8
15892,22
15893,-6
15894,100
15895,30
15896,31
15897,40
15898,10
15899,9
15900,41
15901,27
15902,33
15903,13
15904,32
15905,38
15906,36
15907,20
15908,-3
15909,14
15910,28
15911,18
15912,26
15913,13
15914,4
15915,37
15916,24
15917,18
15918,3
15919,22
15920,24
15921,6
15922,35
15923,17
15924,14
15925,23
15926,42
15927,8
15928,57
15929,22
15930,7
15931,15
15932,-105
15933,35
15934,3
15935,16
15936,41
15937,41
15938,2
15939,-10
15940,5
15941,45
15942,38
15943,16
15944,41
15945,19
15946,43
15947,4
15948,14
15949,6
15950,1
15951,-4
15952,19
15953,19
15954,-10
15955,18
15956,59
15957,38
15958,28
15959,6
15960,8
15961,11
15962,28
15963,26
15964,31
15965,36
15966,-6
15967,13
15968,36
15969,29
15970,33
15971,34
15972,-107
15973,35
15974,-10
15975,28
15976,42
15977,-10
15978,10
15979,44
15980,41
15981,18
15982,100
15983,19
15984,21
15985,30
15986,10
15987,33
15988,-10
15989,31
15990,15
15991,44
15992,7
15993,-123
15994,16
15995,41
15996,-10
15997,2
15998,36
15999,22
16000,7
16001,26
16002,14
16003,12
16004,39
16005,-1
16006,-12
16007,4
16008,39
16009,-109
16010,1
16011,3
16012,45
16013,12
16014,28
16015,46
16016,-10
16017,24
16018,30
16019,13
16020,8
16021,33
16022,-107
16023,26
16024,20
16025,-10
16026,35
16027,21
16028,-10
16029,-10
16030,-10
16031,37
16032,16
16033,5
16034,40
16035,45
16036,18
16037,-10
16038,16
16039,6
16040,52
16041,10
16042,44
16043,0
16044,42
16045,4
16046,17
16047,13
16048,31
16049,47
16050,34
16051,12
16052,6
16053,38
16054,11
16055,-113
16056,11
16057,7
16058,7
16059,0
16060,1
16061,29
16062,39
16063,41
16064,38
16065,37
16066,-11
16067,14
16068,27
16069,18
16070,76
16071,38
16072,3
16073,22
16074,24
16075,36
16076,22
16077,13
16078,-10
16079,21
16080,-4
16081,5
16082,16
16083,10
16084,-10
16085,50
16086,25
16087,18
16088,18
16089,45
16090,31
16091,9
16092,-11
16093,31
16094,-1
16095,13
16096,33
16097,77
16098,18
16099,26
16100,34
16101,41
16102,-10
16103,-10
16104,26
16105,11
16106,24
16107,37
16108,-10
16109,2
16110,35
16111,28
16112,29
16113,43
16114,34
16115,11
16116,21
16117,43
16118,42
16119,34
16120,75
16121,39
16122,35
16123,0
16124,48
16125,35
16126,31
16127,22
16128,24
16129,45
16130,3
16131,40
16132,24
16133,20
16134,15
16135,45
16136,21
16137,12
16138,38
16139,5
16140,6
16141,34
16142,100
16143,33
16144,17
16145,23
16146,16
16147,0
16148,30
16149,31
16150,4
16151,17
16152,67
16153,-10
16154,9
16155,47
16156,8
16157,-10
16158,1
16159,-10
16160,27
16161,100
16162,40
16163,41
16164,17
16165,8
16166,28
16167,18
16168,17
16169,13
16170,19
16171,11
16172,10
16173,14
16174,0
16175,-10
16176,0
16177,11
16178,30
16179,36
16180,-10
16181,100
16182,17
16183,28
16184,28
16185,100
16186,10
16187,18
16188,10
16189,5
16190,32
16191,39
16192,36
16193,40
16194,19
16195,-3
16196,33
16197,-10
16198,35
16199,3
16200,-23
16201,42
16202,59
16203,35
16204,37
16205,4
16206,8
16207,37
16208,9
16209,29
16210,43
16211,16
16212,59
16213,21
16214,46
16215,10
16216,43
16217,14
16218,21
16219,26
16220,43
16221,11
16222,45
16223,13
16224,9
16225,53
16226,17
16227,41
16228,24
16229,5
16230,-1
16231,12
16232,44
16233,-10
16234,37
16235,31
16236,43
16237,28
16238,-10
16239,8
16240,-1
16241,2
16242,11
16243,41
16244,-10
16245,11
16246,34
16247,27
16248,26
16249,42
16250,12
16251,7
16252,41
16253,14
16254,25
16255,10
16256,20
16257,36
16258,24
16259,35
16260,24
16261,91
16262,41
16263,62
16264,19
16265,-5
16266,10
16267,34
16268,13
16269,12
16270,38
16271,-115
16272,14
16273,8
16274,-3
16275,-10
16276,42
16277,-10
16278,-10
16279,33
16280,6
16281,38
16282,43
16283,45
16284,-2
16285,20
16286,37
16287,36
16288,30
16289,27
16290,27
16291,38
16292,29
16293,20
16294,29
16295,2
16296,20
16297,22
16298,15
16299,100
16300,14
16301,-10
16302,-10
16303,8
16304,22
16305,22
16306,23
16307,27
16308,19
16309,42
16310,49
16311,5
16312,21
16313,42
16314,10
16315,7
16316,18
16317,33
16318,5
16319,38
16320,13
16321,38
16322,20
16323,25
16324,12
16325,6
16326,9
16327,11
16328,16
16329,-10
16330,31
16331,-117
16332,31
16333,15
16334,17
16335,-2
16336,-10
16337,-10
16338,29
16339,35
16340,50
16341,16
16342,25
16343,-9
16344,19
16345,6
16346,41
16347,34
16348,37
16349,34
16350,23
16351,19
16352,10
16353,32
16354,18
16355,31
16356,44
16357,11
16358,50
16359,-5
16360,1
16361,32
16362,-10
16363,28
16364,20
16365,-10
16366,31
16367,16
16368,21
16369,0
16370,29
16371,28
16372,-4
16373,15
16374,29
16375,48
16376,22
16377,-3
16378,4
16379,32
16380,28
16381,29
16382,23
16383,9
16384,41
16385,2
16386,17
16387,37
16388,35
16389,9
16390,2
16391,39
16392,-10
16393,31
16394,39
16395,37
16396,53
16397,25
16398,45
16399,-10
16400,-8
16401,28
16402,2
16403,42
16404,19
16405,56
16406,34
16407,-10
16408,15
16409,2
16410,9
16411,5
16412,17
16413,-10
16414,26
16415,-10
16416,6
16417,35
16418,100
16419,2
16420,45
16421,20
16422,24
16423,-133
16424,39
16425,11
16426,41
16427,32
16428,12
16429,9
16430,11
16431,14
16432,3
16433,1
16434,21
16435,33
16436,-10
16437,10
16438,35
16439,6
16440,45
16441,50
16442,36
16443,13
16444,1
16445,20
16446,25
16447,100
16448,51
16449,24
16450,17
16451,15
16452,-10
16453,44
16454,75
16455,23
16456,41
16457,25
16458,30
16459,34
16460,23
16461,7
16462,5
16463,43
16464,-10
16465,85
16466,12
16467,11
16468,31
16469,-16
16470,25
16471,-10
16472,-10
16473,22
16474,16
16475,52
16476,-119
16477,15
16478,-10
16479,25
16480,12
16481,41
16482,31
16483,18
16484,31
16485,-10
16486,32
16487,11
16488,53
16489,33
16490,53
16491,1
16492,0
